onnx, vnnlib, O_0 ,O_1 ,O_2 ,O_3 ,O_4 ,O_res_0 ,O_res_1 ,O_res_2 ,O_res_3 ,O_res_4 ,S_0 ,S_1 ,S_2 ,S_3 ,S_4 ,S_res_0 ,S_res_1 ,S_res_2 ,S_res_3 ,S_res_4 ,B_0 ,B_1 ,B_2 ,B_3 ,B_4 ,B_res_0 ,B_res_1 ,B_res_2 ,B_res_3 ,B_res_4 
mnist-net_256x4, prop_14_0.03, 1.8814,1.9244,1.8824,1.8961,1.8971,unsat,unsat,unsat,unsat,unsat,1.7955,1.6772,1.7707,1.6768,1.8183,unsat,unsat,unsat,unsat,unsat,1.9967,1.9082,2.0231,1.9313,1.9884,unsat,unsat,unsat,unsat,unsat
mnist-net_256x4, prop_0_0.05, 66.7958,66.4755,66.5946,66.9341,66.6355,unsat,unsat,unsat,unsat,unsat,133.0334,138.9992,137.9516,147.9946,148.498,unsat,unsat,unsat,unsat,unsat,87.8367,88.767,88.3787,87.7684,90.059,unsat,unsat,unsat,unsat,unsat
mnist-net_256x4, prop_1_0.05, 0.765,0.7253,0.7807,0.763,0.7626,sat,sat,sat,sat,sat,0.8606,0.7881,0.8542,0.7812,0.8464,sat,sat,sat,sat,sat,0.8674,0.8541,0.8172,0.8588,0.7414,sat,sat,sat,sat,sat
mnist-net_256x4, prop_2_0.05, ERROR_SKIPPED, LAST RES timeout 300
mnist-net_256x4, prop_3_0.05, 10.6457,10.5178,10.4378,10.5147,10.4745,unsat,unsat,unsat,unsat,unsat,109.8382,106.3424,108.5507,107.2756,106.8933,unsat,unsat,unsat,unsat,unsat,11.772,11.6409,11.8417,11.6726,11.6081,unsat,unsat,unsat,unsat,unsat
mnist-net_256x4, prop_4_0.05, 86.2041,86.5498,86.7238,86.8178,86.8045,unsat,unsat,unsat,unsat,unsat,450,450,450,450,450,timeout,timeout,timeout,timeout,timeout,102.8024,104.5349,105.2533,103.8927,103.6931,unsat,unsat,unsat,unsat,unsat
mnist-net_256x4, prop_5_0.05, 70.728,70.394,69.391,70.167,70.5262,unsat,unsat,unsat,unsat,unsat,110.142,108.9826,111.7424,109.8699,132.8649,unsat,unsat,unsat,unsat,unsat,81.7881,84.7755,85.3001,83.44,87.7749,unsat,unsat,unsat,unsat,unsat
mnist-net_256x4, prop_6_0.05, 0.8326,0.7824,0.8259,0.8258,0.7748,sat,sat,sat,sat,sat,0.9079,0.9115,0.9028,0.957,1.001,sat,sat,sat,sat,sat,0.8586,0.9888,1.035,0.8709,1.0264,sat,sat,sat,sat,sat
mnist-net_256x4, prop_7_0.05, 60.9652,60.7168,61.4371,61.0764,60.6508,unsat,unsat,unsat,unsat,unsat,450,450,450,450,450,timeout,timeout,timeout,timeout,timeout,76.3709,77.2023,86.2336,79.8742,75.3481,unsat,unsat,unsat,unsat,unsat
mnist-net_256x4, prop_8_0.05, 0.7157,0.8043,0.7613,0.7731,0.7757,sat,sat,sat,sat,sat,0.8755,0.8388,0.7649,0.84,0.7592,sat,sat,sat,sat,sat,0.8051,0.8546,0.8963,0.8624,0.8879,sat,sat,sat,sat,sat
