onnx, vnnlib, O_0 ,O_1 ,O_2 ,O_3 ,O_4 ,O_res_0 ,O_res_1 ,O_res_2 ,O_res_3 ,O_res_4 ,S_0 ,S_1 ,S_2 ,S_3 ,S_4 ,S_res_0 ,S_res_1 ,S_res_2 ,S_res_3 ,S_res_4 ,B_0 ,B_1 ,B_2 ,B_3 ,B_4 ,B_res_0 ,B_res_1 ,B_res_2 ,B_res_3 ,B_res_4 
mnist-net_256x4, prop_13_0.03, 18.146,18.118,17.996,18.037,18.013,unsat,unsat,unsat,unsat,unsat,32.792,32.671,32.474,32.499,450,unsat,unsat,unsat,unsat,timeout,32.515,33.249,32.678,32.71,32.491,unsat,unsat,unsat,unsat,unsat
mnist-net_256x4, prop_14_0.03, 18.373,18.119,18.073,18.555,18.025,unsat,unsat,unsat,unsat,unsat,34.092,32.89,33.122,32.81,32.786,unsat,unsat,unsat,unsat,unsat,33.015,32.838,32.863,32.714,32.827,unsat,unsat,unsat,unsat,unsat
mnist-net_256x4, prop_0_0.05, ERROR_SKIPPED, LAST RES timeout 300
mnist-net_256x4, prop_1_0.05, 21.088,21.105,21.176,21.357,21.125,sat,sat,sat,sat,sat,62.234,71.763,72.738,66.593,44.165,sat,sat,sat,sat,sat,32.111,30.848,35.798,33.238,32.193,sat,sat,sat,sat,sat
mnist-net_256x4, prop_2_0.05, ERROR_SKIPPED, LAST RES timeout 300
mnist-net_256x4, prop_3_0.05, ERROR_SKIPPED, LAST RES timeout 300
mnist-net_256x4, prop_4_0.05, ERROR_SKIPPED, LAST RES timeout 300
mnist-net_256x4, prop_5_0.05, ERROR_SKIPPED, LAST RES timeout 300
mnist-net_256x4, prop_6_0.05, 35.912,35.635,35.49,35.604,35.505,sat,sat,sat,sat,sat,450,450,450,450,450,timeout,timeout,timeout,timeout,timeout,55.784,44.115,52.516,62.661,110.235,sat,sat,sat,sat,sat
mnist-net_256x4, prop_7_0.05, ERROR_SKIPPED, LAST RES timeout 300
mnist-net_256x4, prop_8_0.05, ERROR_SKIPPED, LAST RES timeout 300
mnist-net_256x4, prop_9_0.05, ERROR_SKIPPED, LAST RES timeout 300
mnist-net_256x4, prop_10_0.05, ERROR_SKIPPED, LAST RES timeout 300
mnist-net_256x4, prop_11_0.05, ERROR_SKIPPED, LAST RES timeout 300
mnist-net_256x4, prop_12_0.05, ERROR_SKIPPED, LAST RES timeout 300
mnist-net_256x4, prop_13_0.05, ERROR_SKIPPED, LAST RES timeout 300
mnist-net_256x4, prop_14_0.05, ERROR_SKIPPED, LAST RES timeout 300
mnist-net_256x6, prop_0_0.03, 21.249,21.153,21.175,21.151,21.238,unsat,unsat,unsat,unsat,unsat,34.253,34.447,34.438,34.662,450,unsat,unsat,unsat,unsat,timeout,34.663,35.098,34.812,34.237,34.363,unsat,unsat,unsat,unsat,unsat
mnist-net_256x6, prop_1_0.03, ERROR_SKIPPED, LAST RES timeout 300
mnist-net_256x6, prop_2_0.03, 38.372,38.364,38.342,38.671,38.761,unsat,unsat,unsat,unsat,unsat,450,450,450,450,450,timeout,timeout,timeout,timeout,timeout,49.861,49.23,47.556,51.433,65.156,unsat,unsat,unsat,unsat,unsat
mnist-net_256x6, prop_3_0.03, 21.222,21.376,21.332,21.378,21.348,unsat,unsat,unsat,unsat,unsat,35.786,35.814,35.512,36.928,35.601,unsat,unsat,unsat,unsat,unsat,35.508,35.399,35.58,35.904,35.364,unsat,unsat,unsat,unsat,unsat
mnist-net_256x6, prop_4_0.03, 21.223,21.495,21.188,21.2,21.093,unsat,unsat,unsat,unsat,unsat,35.358,35.634,450,450,450,unsat,unsat,timeout,timeout,timeout,35.288,35.356,35.939,35.29,35.255,unsat,unsat,unsat,unsat,unsat
mnist-net_256x6, prop_5_0.03, 21.17,21.381,21.106,21.178,21.748,unsat,unsat,unsat,unsat,unsat,450,450,450,450,450,timeout,timeout,timeout,timeout,timeout,33.998,33.995,34.129,33.894,34.556,unsat,unsat,unsat,unsat,unsat
mnist-net_256x6, prop_6_0.03, 41.748,41.497,41.401,41.546,41.308,sat,sat,sat,sat,sat,450,450,450,450,450,timeout,timeout,timeout,timeout,timeout,308.367,450,370.364,450,450,sat,timeout,sat,timeout,timeout
mnist-net_256x6, prop_7_0.03, ERROR_SKIPPED, LAST RES timeout 300
mnist-net_256x6, prop_8_0.03, 21.085,21.472,21.71,21.096,21.355,unsat,unsat,unsat,unsat,unsat,450,36.722,450,450,450,timeout,unsat,timeout,timeout,timeout,36.21,36.259,36.209,35.967,36.187,unsat,unsat,unsat,unsat,unsat
mnist-net_256x6, prop_9_0.03, ERROR_SKIPPED, LAST RES timeout 300
mnist-net_256x6, prop_10_0.03, 21.091,21.152,21.266,21.132,21.344,unsat,unsat,unsat,unsat,unsat,450,450,450,450,36.093,timeout,timeout,timeout,timeout,unsat,35.812,35.701,35.63,35.696,35.708,unsat,unsat,unsat,unsat,unsat
mnist-net_256x6, prop_11_0.03, 21.761,21.285,21.704,21.324,21.321,unsat,unsat,unsat,unsat,unsat,450,450,450,450,450,timeout,timeout,timeout,timeout,timeout,35.181,34.983,35.736,35.022,34.821,unsat,unsat,unsat,unsat,unsat
mnist-net_256x6, prop_12_0.03, ERROR_SKIPPED, LAST RES timeout 300
mnist-net_256x6, prop_13_0.03, 21.092,21.389,21.13,21.224,21.284,unsat,unsat,unsat,unsat,unsat,450,450,450,450,450,timeout,timeout,timeout,timeout,timeout,35.618,35.588,35.588,35.711,35.31,unsat,unsat,unsat,unsat,unsat
mnist-net_256x6, prop_14_0.03, 21.263,21.276,21.498,21.197,21.24,unsat,unsat,unsat,unsat,unsat,450,450,450,450,450,timeout,timeout,timeout,timeout,timeout,35.48,35.526,35.685,35.847,35.424,unsat,unsat,unsat,unsat,unsat
mnist-net_256x6, prop_0_0.05, ERROR_SKIPPED, LAST RES timeout 300
mnist-net_256x6, prop_1_0.05, ERROR_SKIPPED, LAST RES timeout 300
mnist-net_256x6, prop_2_0.05, ERROR_SKIPPED, LAST RES timeout 300
mnist-net_256x6, prop_3_0.05, ERROR_SKIPPED, LAST RES timeout 300
mnist-net_256x6, prop_4_0.05, ERROR_SKIPPED, LAST RES timeout 300
mnist-net_256x6, prop_5_0.05, ERROR_SKIPPED, LAST RES timeout 300
mnist-net_256x6, prop_6_0.05, 35.807,35.77,35.711,35.813,36.027,sat,sat,sat,sat,sat,450,450,450,450,450,timeout,timeout,timeout,timeout,timeout,450,30.785,450,450,450,timeout,sat,timeout,timeout,timeout
mnist-net_256x6, prop_7_0.05, ERROR_SKIPPED, LAST RES timeout 300
mnist-net_256x6, prop_8_0.05, ERROR_SKIPPED, LAST RES timeout 300
mnist-net_256x6, prop_9_0.05, ERROR_SKIPPED, LAST RES timeout 300
mnist-net_256x6, prop_10_0.05, ERROR_SKIPPED, LAST RES timeout 300
mnist-net_256x6, prop_11_0.05, ERROR_SKIPPED, LAST RES timeout 300
mnist-net_256x6, prop_12_0.05, ERROR_SKIPPED, LAST RES timeout 300
mnist-net_256x6, prop_13_0.05, ERROR_SKIPPED, LAST RES timeout 300
mnist-net_256x6, prop_14_0.05, ERROR_SKIPPED, LAST RES timeout 300
