onnx, vnnlib, O_0 ,O_1 ,O_2 ,O_3 ,O_4 ,O_res_0 ,O_res_1 ,O_res_2 ,O_res_3 ,O_res_4 ,S_0 ,S_1 ,S_2 ,S_3 ,S_4 ,S_res_0 ,S_res_1 ,S_res_2 ,S_res_3 ,S_res_4 ,B_0 ,B_1 ,B_2 ,B_3 ,B_4 ,B_res_0 ,B_res_1 ,B_res_2 ,B_res_3 ,B_res_4 
cifar10_8_255_simplified, cifar10_spec_idx_45_eps_0.03137_n1, 11.2556,11.5843,11.5479,11.4885,11.422,unsat,unsat,unsat,unsat,unsat,13.2194,13.3539,13.4285,13.484,13.2406,unsat,unsat,unsat,unsat,unsat,13.03,13.2549,12.9004,13.0785,13.1528,unsat,unsat,unsat,unsat,unsat
cifar10_8_255_simplified, cifar10_spec_idx_49_eps_0.03137_n1, 6.1264,6.3377,6.2914,6.149,6.1587,unsat,unsat,unsat,unsat,unsat,6.7434,6.7598,6.8635,6.8821,6.7818,unsat,unsat,unsat,unsat,unsat,6.4587,6.4555,6.4578,6.4022,6.4139,unsat,unsat,unsat,unsat,unsat
cifar10_8_255_simplified, cifar10_spec_idx_50_eps_0.03137_n1, 3.2861,3.389,3.2832,3.2638,3.2745,unsat,unsat,unsat,unsat,unsat,3.3427,3.4024,3.3562,3.4653,3.4692,unsat,unsat,unsat,unsat,unsat,3.3738,3.3838,3.4733,3.3638,3.4596,unsat,unsat,unsat,unsat,unsat
cifar10_8_255_simplified, cifar10_spec_idx_51_eps_0.03137_n1, 11.3046,11.3912,11.5476,11.4198,11.3956,unsat,unsat,unsat,unsat,unsat,14.7979,14.8145,14.673,14.7712,14.897,unsat,unsat,unsat,unsat,unsat,13.7174,13.4501,13.3912,13.2459,13.4503,unsat,unsat,unsat,unsat,unsat
cifar10_8_255_simplified, cifar10_spec_idx_54_eps_0.03137_n1, 3.395,3.2941,3.261,3.3388,3.3341,unsat,unsat,unsat,unsat,unsat,3.3579,3.5084,3.4456,3.3745,3.3938,unsat,unsat,unsat,unsat,unsat,3.3967,3.4769,3.4359,3.3938,3.3889,unsat,unsat,unsat,unsat,unsat
cifar10_8_255_simplified, cifar10_spec_idx_55_eps_0.03137_n1, 6.3981,6.2303,6.2031,6.1677,6.1596,unsat,unsat,unsat,unsat,unsat,6.7052,6.6545,6.7224,6.6938,6.6806,unsat,unsat,unsat,unsat,unsat,6.4219,6.3246,6.4058,6.3323,6.4415,unsat,unsat,unsat,unsat,unsat
cifar10_8_255_simplified, cifar10_spec_idx_60_eps_0.03137_n1, 0.8684,0.8698,0.8673,0.9831,0.8487,sat,sat,sat,sat,sat,0.9131,0.8893,0.8732,1.0062,0.9182,sat,sat,sat,sat,sat,0.9209,0.9031,0.9248,0.8691,0.8687,sat,sat,sat,sat,sat
cifar10_8_255_simplified, cifar10_spec_idx_64_eps_0.03137_n1, ERROR_SKIPPED, LAST RES timeout 300
cifar10_8_255_simplified, cifar10_spec_idx_66_eps_0.03137_n1, 9.8327,9.7425,9.87,9.7443,9.8819,unsat,unsat,unsat,unsat,unsat,11.6723,11.7115,11.6489,11.8856,11.628,unsat,unsat,unsat,unsat,unsat,11.1982,11.1468,11.0652,11.0091,11.2979,unsat,unsat,unsat,unsat,unsat
cifar10_8_255_simplified, cifar10_spec_idx_67_eps_0.03137_n1, 0.9098,0.9593,0.8704,0.9707,0.9191,sat,sat,sat,sat,sat,0.9759,1.0686,0.929,0.8808,0.9126,sat,sat,sat,sat,sat,0.909,0.915,0.9592,0.9153,0.879,sat,sat,sat,sat,sat
