onnx, vnnlib, O_0 ,O_1 ,O_2 ,O_3 ,O_4 ,O_res_0 ,O_res_1 ,O_res_2 ,O_res_3 ,O_res_4 ,S_0 ,S_1 ,S_2 ,S_3 ,S_4 ,S_res_0 ,S_res_1 ,S_res_2 ,S_res_3 ,S_res_4 ,B_0 ,B_1 ,B_2 ,B_3 ,B_4 ,B_res_0 ,B_res_1 ,B_res_2 ,B_res_3 ,B_res_4 
ACASXU_run2a_5_5_batch_2000_converted, prop_1, 9.1442,9.1844,9.1403,9.3128,8.8304,unsat,unsat,unsat,unsat,unsat,9.8036,10.6454,10.6518,10.3334,10.1428,unsat,unsat,unsat,unsat,unsat,10.0044,9.8546,9.8325,9.8145,9.9664,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_5_6_batch_2000_converted, prop_1, 14.842,14.8564,14.1273,14.5605,14.1835,unsat,unsat,unsat,unsat,unsat,15.6995,15.3481,16.3082,15.4661,15.3659,unsat,unsat,unsat,unsat,unsat,15.9181,15.4861,15.8656,15.8463,16.2766,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_5_7_batch_2000_converted, prop_1, 9.5871,9.2269,9.5309,9.2425,9.319,unsat,unsat,unsat,unsat,unsat,10.254,10.18,10.5263,10.7066,10.2371,unsat,unsat,unsat,unsat,unsat,10.4466,10.3667,10.492,10.4338,10.4204,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_5_8_batch_2000_converted, prop_1, 11.738,11.9001,11.4565,11.3802,11.7656,unsat,unsat,unsat,unsat,unsat,18.2102,18.2498,15.8267,16.4731,16.565,unsat,unsat,unsat,unsat,unsat,14.1979,14.4186,13.9651,14.1684,13.9182,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_5_9_batch_2000_converted, prop_1, 10.393,10.5286,10.5281,10.8805,10.7949,unsat,unsat,unsat,unsat,unsat,13.841,13.713,13.7105,13.4894,13.6891,unsat,unsat,unsat,unsat,unsat,13.845,13.7838,14.0692,13.4524,13.644,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_1_1_batch_2000_converted, prop_2, 4.4686,4.6031,4.5096,4.6245,4.5925,unsat,unsat,unsat,unsat,unsat,5.3507,5.4781,5.4326,5.5345,5.5494,unsat,unsat,unsat,unsat,unsat,5.2989,5.2902,5.2958,5.1327,5.3112,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_1_2_batch_2000_converted, prop_2, 1.657,1.1037,0.6237,0.5319,4.5765,sat,sat,sat,sat,sat,0.9616,4.5213,0.7444,0.9622,0.848,sat,sat,sat,sat,sat,4.5761,2.1816,1.185,4.639,4.5738,sat,sat,sat,sat,sat
ACASXU_run2a_1_3_batch_2000_converted, prop_2, 5.1341,5.3012,5.2374,5.2849,5.3418,sat,sat,sat,sat,sat,6.0944,0.796,6.2763,5.8271,5.7807,sat,sat,sat,sat,sat,6.211,6.5087,6.0629,6.2323,5.9949,sat,sat,sat,sat,sat
ACASXU_run2a_1_4_batch_2000_converted, prop_2, 0.5538,0.7087,0.865,1.0036,1.3574,sat,sat,sat,sat,sat,1.1163,0.5547,0.5129,0.553,1.5811,sat,sat,sat,sat,sat,0.9088,0.9328,0.5278,0.7142,0.3464,sat,sat,sat,sat,sat
ACASXU_run2a_1_5_batch_2000_converted, prop_2, 16.7404,16.8348,16.8615,1.1426,17.2948,sat,sat,sat,sat,sat,18.3766,18.1621,17.9101,17.5382,18.5057,sat,sat,sat,sat,sat,17.7992,18.4408,18.2327,18.5101,18.8949,sat,sat,sat,sat,sat
ACASXU_run2a_1_6_batch_2000_converted, prop_2, 0.9593,1.891,1.1767,0.5407,2.034,sat,sat,sat,sat,sat,0.55,7.4835,0.6519,4.69,2.2465,sat,sat,sat,sat,sat,4.7546,1.5591,2.2183,1.4265,4.7553,sat,sat,sat,sat,sat
ACASXU_run2a_1_7_batch_2000_converted, prop_2, 7.7652,7.9554,7.581,7.5728,7.9416,unsat,unsat,unsat,unsat,unsat,16.1122,16.5233,16.2784,16.2421,16.0224,unsat,unsat,unsat,unsat,unsat,16.3838,15.7796,16.2566,16.4122,15.6836,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_1_8_batch_2000_converted, prop_2, 15.1798,14.9442,15.31,14.9033,15.4714,unsat,unsat,unsat,unsat,unsat,16.2577,16.3985,16.2229,16.5639,16.4973,unsat,unsat,unsat,unsat,unsat,16.2348,16.2634,16.4432,16.0849,16.4599,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_1_9_batch_2000_converted, prop_2, 15.1989,15.6628,15.3719,15.6191,15.4565,unsat,unsat,unsat,unsat,unsat,16.6961,17.149,16.5105,17.0211,16.3746,unsat,unsat,unsat,unsat,unsat,16.5161,16.7837,16.2825,16.9564,17.1734,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_2_1_batch_2000_converted, prop_2, 0.4221,0.342,0.4326,0.4254,0.4233,sat,sat,sat,sat,sat,0.3417,0.3475,0.3475,0.317,0.3182,sat,sat,sat,sat,sat,0.3307,0.3581,0.3691,0.3516,0.359,sat,sat,sat,sat,sat
ACASXU_run2a_2_2_batch_2000_converted, prop_2, 0.3573,0.3281,0.3454,0.3242,0.3194,sat,sat,sat,sat,sat,0.3354,0.3066,0.3137,0.3457,0.325,sat,sat,sat,sat,sat,0.4291,0.3275,0.3271,0.3358,0.3326,sat,sat,sat,sat,sat
ACASXU_run2a_2_3_batch_2000_converted, prop_2, 0.3293,0.4009,0.3623,0.3237,0.3401,sat,sat,sat,sat,sat,0.3054,0.3953,0.3327,0.3137,0.3336,sat,sat,sat,sat,sat,0.3614,0.4295,0.3119,0.3352,0.3748,sat,sat,sat,sat,sat
ACASXU_run2a_2_4_batch_2000_converted, prop_2, 0.3585,0.4237,0.3371,0.3205,0.3309,sat,sat,sat,sat,sat,0.4204,0.3194,0.3002,0.3192,0.3305,sat,sat,sat,sat,sat,0.3104,0.3153,0.3275,0.3081,0.3275,sat,sat,sat,sat,sat
ACASXU_run2a_2_5_batch_2000_converted, prop_2, 0.3211,0.3525,0.3364,0.3342,0.3225,sat,sat,sat,sat,sat,0.3376,0.3148,0.3258,0.3345,0.3218,sat,sat,sat,sat,sat,0.3329,0.3187,0.3199,0.3386,0.3255,sat,sat,sat,sat,sat
ACASXU_run2a_2_6_batch_2000_converted, prop_2, 0.3339,0.3284,0.3366,0.3158,0.3937,sat,sat,sat,sat,sat,0.4368,0.4013,0.3914,0.3683,0.3365,sat,sat,sat,sat,sat,0.3253,0.3424,0.3327,0.3401,0.4068,sat,sat,sat,sat,sat
ACASXU_run2a_2_7_batch_2000_converted, prop_2, 0.3244,0.3551,0.3227,0.3192,0.3393,sat,sat,sat,sat,sat,0.3375,0.3218,0.3613,0.3265,0.3307,sat,sat,sat,sat,sat,0.3152,0.3117,0.299,0.3376,0.3366,sat,sat,sat,sat,sat
ACASXU_run2a_2_8_batch_2000_converted, prop_2, 0.3537,0.3462,0.3146,0.2856,0.3297,sat,sat,sat,sat,sat,0.4101,0.3464,0.345,0.324,0.3297,sat,sat,sat,sat,sat,0.3251,0.327,0.33,0.3081,0.3267,sat,sat,sat,sat,sat
ACASXU_run2a_2_9_batch_2000_converted, prop_2, 0.3312,0.4688,0.3459,0.4163,0.3436,sat,sat,sat,sat,sat,0.6272,0.3592,0.4348,0.328,0.4052,sat,sat,sat,sat,sat,0.5155,0.6014,0.5098,0.5065,0.3294,sat,sat,sat,sat,sat
ACASXU_run2a_3_1_batch_2000_converted, prop_2, 0.3492,0.3247,0.3217,0.3165,0.4146,sat,sat,sat,sat,sat,0.3296,0.3142,0.2992,0.3396,0.3387,sat,sat,sat,sat,sat,0.3635,0.3309,0.3362,0.337,0.3298,sat,sat,sat,sat,sat
ACASXU_run2a_3_2_batch_2000_converted, prop_2, 0.7734,0.3096,0.9034,0.9457,0.4671,sat,sat,sat,sat,sat,0.9077,0.4079,1.9763,1.4605,0.3341,sat,sat,sat,sat,sat,1.5771,1.172,0.5225,0.8982,1.2676,sat,sat,sat,sat,sat
ACASXU_run2a_3_3_batch_2000_converted, prop_2, 196.599,198.1708,200.0115,199.7832,206.0475,unsat,unsat,unsat,unsat,unsat,224.5651,229.2123,222.0201,234.3982,225.9122,unsat,unsat,unsat,unsat,unsat,236.0301,226.7227,228.5837,228.3098,230.4483,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_3_4_batch_2000_converted, prop_2, 0.3061,0.5992,0.3601,0.3456,0.444,sat,sat,sat,sat,sat,0.3222,0.3244,0.4304,0.4429,0.3291,sat,sat,sat,sat,sat,0.3311,0.3767,0.4061,0.3772,0.4301,sat,sat,sat,sat,sat
ACASXU_run2a_3_5_batch_2000_converted, prop_2, 0.3703,0.3267,0.3897,0.4269,0.4246,sat,sat,sat,sat,sat,0.3161,0.3358,0.5324,0.3201,0.3324,sat,sat,sat,sat,sat,0.3606,0.3354,0.3297,0.3341,0.3307,sat,sat,sat,sat,sat
ACASXU_run2a_3_6_batch_2000_converted, prop_2, 0.3486,0.3889,0.3175,0.3371,0.3213,sat,sat,sat,sat,sat,0.3379,0.3607,0.3146,0.3933,0.3052,sat,sat,sat,sat,sat,0.33,0.3468,0.3273,0.306,0.3679,sat,sat,sat,sat,sat
ACASXU_run2a_3_7_batch_2000_converted, prop_2, 0.3306,0.3271,0.4198,0.7011,0.3388,sat,sat,sat,sat,sat,0.4738,0.3457,0.3573,0.6618,0.3675,sat,sat,sat,sat,sat,0.3489,0.473,0.4153,0.4406,0.828,sat,sat,sat,sat,sat
ACASXU_run2a_3_8_batch_2000_converted, prop_2, 0.3273,0.3299,0.317,0.3115,0.3962,sat,sat,sat,sat,sat,0.441,0.2602,0.3245,0.3216,0.3778,sat,sat,sat,sat,sat,0.4181,0.3184,0.3152,0.3151,0.3098,sat,sat,sat,sat,sat
ACASXU_run2a_3_9_batch_2000_converted, prop_2, 0.3251,0.3435,0.3261,0.3031,0.3308,sat,sat,sat,sat,sat,0.3147,0.3392,0.3168,0.3642,0.3544,sat,sat,sat,sat,sat,0.3098,0.3176,0.3533,0.3136,0.3366,sat,sat,sat,sat,sat
ACASXU_run2a_4_1_batch_2000_converted, prop_2, 0.3211,0.4185,0.4196,0.3262,0.3175,sat,sat,sat,sat,sat,0.3035,0.3616,0.3157,0.3579,0.422,sat,sat,sat,sat,sat,0.3381,0.5081,0.5113,0.3402,0.33,sat,sat,sat,sat,sat
ACASXU_run2a_4_2_batch_2000_converted, prop_2, 18.2955,17.9357,17.9523,18.0113,17.504,unsat,unsat,unsat,unsat,unsat,19.6701,19.469,19.3565,19.517,19.7618,unsat,unsat,unsat,unsat,unsat,20.0232,19.7171,19.9037,19.8621,19.8071,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_4_3_batch_2000_converted, prop_2, 0.3101,0.4065,0.3249,0.3295,0.4339,sat,sat,sat,sat,sat,0.3221,0.3272,0.3405,0.3453,0.314,sat,sat,sat,sat,sat,0.3193,0.323,0.3149,0.3178,0.3457,sat,sat,sat,sat,sat
ACASXU_run2a_4_4_batch_2000_converted, prop_2, 0.319,0.3576,0.5199,0.3793,0.4601,sat,sat,sat,sat,sat,0.4094,0.3287,0.3135,0.4371,0.4066,sat,sat,sat,sat,sat,0.3275,0.3386,0.3065,0.3389,0.4031,sat,sat,sat,sat,sat
ACASXU_run2a_4_5_batch_2000_converted, prop_2, 0.3317,0.4406,0.3846,0.3202,0.3274,sat,sat,sat,sat,sat,0.3141,0.3005,0.3387,0.3293,0.4148,sat,sat,sat,sat,sat,0.415,0.3196,0.3231,0.4125,0.3517,sat,sat,sat,sat,sat
ACASXU_run2a_4_6_batch_2000_converted, prop_2, 0.3255,0.3918,0.319,0.3162,0.4535,sat,sat,sat,sat,sat,0.3344,0.3353,0.3545,0.3147,0.2891,sat,sat,sat,sat,sat,0.3228,0.3301,0.3385,0.3434,0.3485,sat,sat,sat,sat,sat
ACASXU_run2a_4_7_batch_2000_converted, prop_2, 0.332,0.3276,0.3213,0.309,0.4842,sat,sat,sat,sat,sat,0.3211,0.3373,0.3222,0.3212,0.3432,sat,sat,sat,sat,sat,0.3135,0.3341,0.3369,0.3374,0.4167,sat,sat,sat,sat,sat
ACASXU_run2a_4_8_batch_2000_converted, prop_2, 0.3448,0.4053,0.4255,0.3232,0.3236,sat,sat,sat,sat,sat,0.3299,0.3612,0.3695,0.3329,0.315,sat,sat,sat,sat,sat,0.4302,0.3255,0.3143,0.323,0.442,sat,sat,sat,sat,sat
ACASXU_run2a_4_9_batch_2000_converted, prop_2, 0.4241,0.4025,0.4643,0.4506,0.7027,sat,sat,sat,sat,sat,0.4101,0.3594,0.893,0.6585,0.5561,sat,sat,sat,sat,sat,0.5104,0.7196,0.3233,0.3474,0.5621,sat,sat,sat,sat,sat
ACASXU_run2a_5_1_batch_2000_converted, prop_2, 0.3256,0.3249,0.3168,0.3154,0.3391,sat,sat,sat,sat,sat,0.3232,0.3288,0.2945,0.4403,0.4307,sat,sat,sat,sat,sat,0.3145,0.4207,0.3271,0.346,0.3044,sat,sat,sat,sat,sat
ACASXU_run2a_5_2_batch_2000_converted, prop_2, 0.364,0.3282,0.3222,0.3451,0.3417,sat,sat,sat,sat,sat,0.3689,0.331,0.3361,0.3264,0.3234,sat,sat,sat,sat,sat,0.3362,0.3273,0.3059,0.3133,0.3199,sat,sat,sat,sat,sat
ACASXU_run2a_5_3_batch_2000_converted, prop_2, 175.7677,160.526,148.91,162.5646,149.4414,sat,sat,sat,sat,sat,168.9842,213.2247,180.1133,167.9036,170.7134,sat,sat,sat,sat,sat,178.8128,178.6187,178.1142,179.1199,178.7147,sat,sat,sat,sat,sat
ACASXU_run2a_5_4_batch_2000_converted, prop_2, 0.3777,0.3134,0.3917,0.3069,0.4289,sat,sat,sat,sat,sat,0.334,0.346,0.3243,0.3552,0.44,sat,sat,sat,sat,sat,0.3416,0.3216,0.3199,0.3143,0.318,sat,sat,sat,sat,sat
ACASXU_run2a_5_5_batch_2000_converted, prop_2, 0.3124,0.4106,0.3288,0.3716,0.3211,sat,sat,sat,sat,sat,0.3193,0.3416,0.3181,0.3067,0.3315,sat,sat,sat,sat,sat,0.3195,0.3296,0.3044,0.3217,0.3213,sat,sat,sat,sat,sat
ACASXU_run2a_5_6_batch_2000_converted, prop_2, 0.3328,0.3158,0.3167,0.326,0.3957,sat,sat,sat,sat,sat,0.4061,0.3339,0.3189,0.3124,0.3248,sat,sat,sat,sat,sat,0.3226,0.3175,0.3493,0.3341,0.3219,sat,sat,sat,sat,sat
ACASXU_run2a_5_7_batch_2000_converted, prop_2, 0.3545,0.3243,0.3231,0.345,0.3209,sat,sat,sat,sat,sat,0.3229,0.3123,0.3008,0.3131,0.311,sat,sat,sat,sat,sat,0.3153,0.3306,0.327,0.3539,0.3168,sat,sat,sat,sat,sat
ACASXU_run2a_5_8_batch_2000_converted, prop_2, 0.3274,0.3199,0.3356,0.3085,0.315,sat,sat,sat,sat,sat,0.3285,0.3392,0.3287,0.3122,0.3234,sat,sat,sat,sat,sat,0.3111,0.3124,0.3068,0.3292,0.3144,sat,sat,sat,sat,sat
ACASXU_run2a_5_9_batch_2000_converted, prop_2, 0.3079,0.3282,0.3188,0.3226,0.3185,sat,sat,sat,sat,sat,0.3054,0.2656,0.4125,0.3332,0.3256,sat,sat,sat,sat,sat,0.3259,0.3531,0.3245,0.3454,0.3078,sat,sat,sat,sat,sat
ACASXU_run2a_1_1_batch_2000_converted, prop_3, 14.8609,15.5044,15.331,14.9555,14.986,unsat,unsat,unsat,unsat,unsat,16.8078,16.943,16.1582,16.6106,16.7367,unsat,unsat,unsat,unsat,unsat,16.6532,16.0856,15.94,16.4661,16.199,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_1_2_batch_2000_converted, prop_3, 4.5986,4.5526,4.5827,4.6241,4.5967,unsat,unsat,unsat,unsat,unsat,5.8332,5.9109,6.2971,5.9223,5.3671,unsat,unsat,unsat,unsat,unsat,5.3159,5.3838,5.2765,5.3184,5.3876,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_1_3_batch_2000_converted, prop_3, 13.1555,12.844,13.157,12.9764,12.8143,unsat,unsat,unsat,unsat,unsat,15.945,15.8614,16.3038,16.265,16.32,unsat,unsat,unsat,unsat,unsat,14.1507,14.267,14.2158,14.127,13.8833,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_1_4_batch_2000_converted, prop_3, 4.0365,4.0749,4.0416,4.0985,4.1192,unsat,unsat,unsat,unsat,unsat,4.3273,4.308,4.2551,4.2554,4.2277,unsat,unsat,unsat,unsat,unsat,4.2323,4.2468,4.2622,4.2234,4.2559,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_1_5_batch_2000_converted, prop_3, 4.0336,4.0299,4.0614,4.0429,4.0597,unsat,unsat,unsat,unsat,unsat,4.2487,4.3544,4.2486,4.2004,4.2237,unsat,unsat,unsat,unsat,unsat,4.2219,4.1973,4.2046,4.0911,4.1881,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_1_6_batch_2000_converted, prop_3, 4.0143,4.1164,4.0179,4.0245,4.0138,unsat,unsat,unsat,unsat,unsat,4.0807,4.0754,4.0936,4.0929,4.0673,unsat,unsat,unsat,unsat,unsat,4.07,4.0869,4.0902,4.0607,4.0723,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_1_7_batch_2000_converted, prop_3, 0.3109,0.3236,0.3478,0.3305,0.313,sat,sat,sat,sat,sat,0.3196,0.3474,0.3185,0.3199,0.3195,sat,sat,sat,sat,sat,0.327,0.3143,0.332,0.3211,0.314,sat,sat,sat,sat,sat
ACASXU_run2a_1_8_batch_2000_converted, prop_3, 0.3431,0.3224,0.311,0.327,0.3056,sat,sat,sat,sat,sat,0.3057,0.305,0.3265,0.3278,0.3244,sat,sat,sat,sat,sat,0.3183,0.312,0.3591,0.298,0.3123,sat,sat,sat,sat,sat
ACASXU_run2a_1_9_batch_2000_converted, prop_3, 0.3734,0.3237,0.3215,0.316,0.3196,sat,sat,sat,sat,sat,0.3844,0.3074,0.3383,0.3471,0.3054,sat,sat,sat,sat,sat,0.3157,0.3243,0.341,0.3383,0.3126,sat,sat,sat,sat,sat
ACASXU_run2a_2_1_batch_2000_converted, prop_3, 7.4628,7.4125,7.2738,7.3178,7.4277,unsat,unsat,unsat,unsat,unsat,10.3806,10.5496,10.5596,11.6973,10.4357,unsat,unsat,unsat,unsat,unsat,9.9336,10.0629,9.997,10.1712,9.6459,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_2_2_batch_2000_converted, prop_3, 4.3703,4.3211,4.3936,4.4376,4.408,unsat,unsat,unsat,unsat,unsat,4.5986,8.6093,10.0647,6.2911,6.4728,unsat,unsat,unsat,unsat,unsat,4.5797,4.5738,4.5839,4.6248,4.5967,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_2_3_batch_2000_converted, prop_3, 4.976,4.9745,4.9297,4.9391,4.7963,unsat,unsat,unsat,unsat,unsat,7.9164,7.9731,13.6186,7.3027,9.0397,unsat,unsat,unsat,unsat,unsat,6.4582,6.4351,6.3594,6.5081,6.2402,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_2_4_batch_2000_converted, prop_3, 4.013,4.049,4.0065,4.0136,4.0552,unsat,unsat,unsat,unsat,unsat,4.1333,4.0975,4.1603,4.1995,4.1569,unsat,unsat,unsat,unsat,unsat,4.1145,4.0592,4.1471,4.055,4.1243,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_2_5_batch_2000_converted, prop_3, 3.9499,3.929,4.0151,4.0215,3.9392,unsat,unsat,unsat,unsat,unsat,4.0668,4.188,4.0055,4.1416,4.1531,unsat,unsat,unsat,unsat,unsat,3.9161,4.0691,3.9978,4.0369,4.0552,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_2_6_batch_2000_converted, prop_3, 4.0569,4.0073,4.0679,4.0379,4.0568,unsat,unsat,unsat,unsat,unsat,4.0893,4.0323,4.0657,4.0959,4.0339,unsat,unsat,unsat,unsat,unsat,4.0584,4.0403,4.048,4.0549,4.0316,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_2_7_batch_2000_converted, prop_3, 4.3322,4.4655,4.4856,4.4662,4.5292,unsat,unsat,unsat,unsat,unsat,4.3219,4.2979,4.1441,4.2199,4.2921,unsat,unsat,unsat,unsat,unsat,4.6557,4.6592,4.6848,4.6856,4.7004,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_2_8_batch_2000_converted, prop_3, 4.1002,4.0529,3.9426,4.0759,3.9715,unsat,unsat,unsat,unsat,unsat,4.0969,4.1436,4.2937,4.0765,4.1332,unsat,unsat,unsat,unsat,unsat,4.1398,4.1137,4.0644,4.1159,4.1663,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_2_9_batch_2000_converted, prop_3, 4.0863,4.2023,4.0141,4.0571,4.022,unsat,unsat,unsat,unsat,unsat,4.0212,4.0548,4.1322,4.1093,4.1604,unsat,unsat,unsat,unsat,unsat,4.029,4.0478,4.0465,4.0614,4.0542,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_3_1_batch_2000_converted, prop_3, 5.4996,5.4566,5.4449,5.4749,5.5658,unsat,unsat,unsat,unsat,unsat,6.9252,6.8577,7.2108,7.1939,6.7877,unsat,unsat,unsat,unsat,unsat,6.8748,6.8146,6.9688,6.9175,6.9096,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_3_2_batch_2000_converted, prop_3, 4.2292,4.2011,4.1944,4.0335,4.0765,unsat,unsat,unsat,unsat,unsat,5.0171,4.6696,5.5846,5.25,4.7961,unsat,unsat,unsat,unsat,unsat,4.3112,4.372,4.2329,4.285,4.2438,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_3_3_batch_2000_converted, prop_3, 4.1775,4.2534,4.217,4.2287,4.162,unsat,unsat,unsat,unsat,unsat,4.4149,4.408,4.4678,4.4997,4.4718,unsat,unsat,unsat,unsat,unsat,4.4253,4.3997,4.5666,4.3875,4.4134,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_3_4_batch_2000_converted, prop_3, 3.9394,3.8995,4.0487,3.9964,3.9756,unsat,unsat,unsat,unsat,unsat,4.2094,4.0967,4.1307,4.2321,4.0865,unsat,unsat,unsat,unsat,unsat,4.058,4.0741,4.1146,4.07,4.0848,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_3_5_batch_2000_converted, prop_3, 4.104,4.0386,4.0126,4.0971,4.0677,unsat,unsat,unsat,unsat,unsat,4.3303,4.4489,4.2576,4.2093,4.2814,unsat,unsat,unsat,unsat,unsat,4.0301,4.0456,4.2179,4.1432,4.176,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_3_6_batch_2000_converted, prop_3, 5.1674,5.0583,5.2616,5.1253,5.1482,unsat,unsat,unsat,unsat,unsat,10.6369,10.6255,11.8474,7.3183,10.6179,unsat,unsat,unsat,unsat,unsat,10.222,10.5581,10.2193,10.2749,10.2925,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_3_7_batch_2000_converted, prop_3, 3.9469,3.9164,3.9202,3.8735,3.8694,unsat,unsat,unsat,unsat,unsat,4.019,4.0448,3.9662,3.9034,3.9918,unsat,unsat,unsat,unsat,unsat,4.0778,4.1455,4.0409,4.0545,4.0868,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_3_8_batch_2000_converted, prop_3, 4.342,4.2236,4.2214,4.2071,4.2602,unsat,unsat,unsat,unsat,unsat,5.1941,4.5778,4.3758,4.913,4.6802,unsat,unsat,unsat,unsat,unsat,4.3928,4.41,4.5465,4.3924,4.3913,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_3_9_batch_2000_converted, prop_3, 4.1727,4.1778,4.1956,4.2087,4.2353,unsat,unsat,unsat,unsat,unsat,4.5097,4.4317,4.5883,4.8291,4.5149,unsat,unsat,unsat,unsat,unsat,4.2688,4.2672,4.1907,4.2081,4.1914,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_4_1_batch_2000_converted, prop_3, 5.6843,5.5849,5.5194,5.6991,5.6106,unsat,unsat,unsat,unsat,unsat,9.7114,10.0375,9.9339,9.8918,9.8962,unsat,unsat,unsat,unsat,unsat,9.7534,10.0509,9.9209,9.938,9.8675,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_4_2_batch_2000_converted, prop_3, 4.6375,4.5792,4.5718,4.5241,4.6725,unsat,unsat,unsat,unsat,unsat,7.1743,6.6482,6.8099,7.2751,6.4284,unsat,unsat,unsat,unsat,unsat,5.5019,5.5219,5.5022,5.548,5.4907,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_4_3_batch_2000_converted, prop_3, 4.5036,4.3772,4.3705,4.4125,4.3335,unsat,unsat,unsat,unsat,unsat,4.9743,5.2158,5.1653,4.9344,4.945,unsat,unsat,unsat,unsat,unsat,4.8121,4.9086,4.9034,4.8366,4.7751,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_4_4_batch_2000_converted, prop_3, 3.929,3.9593,3.9779,3.9414,3.9672,unsat,unsat,unsat,unsat,unsat,4.0737,4.064,4.0795,4.0757,4.0967,unsat,unsat,unsat,unsat,unsat,4.0425,4.0747,4.1212,4.0655,3.9899,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_4_5_batch_2000_converted, prop_3, 3.8799,3.9359,3.8481,3.9631,3.9799,unsat,unsat,unsat,unsat,unsat,4.0809,4.038,4.178,4.175,4.0759,unsat,unsat,unsat,unsat,unsat,4.0556,3.9479,4.0411,4.0386,4.1019,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_4_6_batch_2000_converted, prop_3, 5.2509,5.2157,5.1968,5.2323,5.21,unsat,unsat,unsat,unsat,unsat,4.8056,7.002,5.6825,5.4754,5.6325,unsat,unsat,unsat,unsat,unsat,5.3526,5.4077,5.4208,5.5017,5.3521,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_4_7_batch_2000_converted, prop_3, 4.1491,4.1958,4.0901,4.1478,4.1678,unsat,unsat,unsat,unsat,unsat,4.4742,6.0839,4.5952,4.5953,4.5715,unsat,unsat,unsat,unsat,unsat,4.444,4.5564,4.4211,4.4553,4.4575,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_4_8_batch_2000_converted, prop_3, 4.323,4.3123,4.2634,4.2937,4.3041,unsat,unsat,unsat,unsat,unsat,9.4748,4.5669,5.8212,8.9157,4.5996,unsat,unsat,unsat,unsat,unsat,4.4619,4.5137,4.4744,4.442,4.4841,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_4_9_batch_2000_converted, prop_3, 4.2034,4.2412,4.2614,4.2891,4.2104,unsat,unsat,unsat,unsat,unsat,4.2939,4.3123,4.3091,4.2824,4.2738,unsat,unsat,unsat,unsat,unsat,4.4108,4.363,4.291,4.2966,4.3264,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_5_1_batch_2000_converted, prop_3, 5.2293,5.1173,5.1344,5.2809,5.2823,unsat,unsat,unsat,unsat,unsat,11.5298,6.1234,6.2034,8.8107,15.9295,unsat,unsat,unsat,unsat,unsat,6.2212,6.121,6.2135,6.2676,6.2497,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_5_2_batch_2000_converted, prop_3, 4.1968,4.2117,4.2055,4.1942,4.1136,unsat,unsat,unsat,unsat,unsat,4.2887,4.1813,4.3173,4.2511,4.2872,unsat,unsat,unsat,unsat,unsat,4.252,4.214,4.2206,4.2045,4.2855,unsat,unsat,unsat,unsat,unsat
